Customer_ID,Age,Income,Spending_Score,Gender,Education_Level,Marital_Status,Occupation,Home_Ownership,Location,Number_of_Children,Number_of_Vehicles,Preferred_Channel,Membership_Level,Preferred_Brand,Annual_Spending
8353,22.12909832,76825.94719,33,Female,High School,Single,Service,Rent,Suburban,0,1,Both,Premium,Brand_A,7169.285838
8354,50.19725629,44560.2683,95,Male,Master,Divorced,Clerical,Rent,Rural,0,2,Both,VIP,Brand_B,8664.269754
8355,36.03849167,90907.45972,22,Male,PhD,Divorced,Technician,Mortgage,Urban,4,0,Both,Basic,Brand_B,6792.149655
8356,28.3685974,70899.23943,11,Male,Master,Divorced,Service,Own,Suburban,0,0,Online,Premium,Brand_C,2803.198756
8357,45.45849629,85917.85755,68,Male,PhD,Divorced,Professional,Mortgage,Urban,3,0,Online,VIP,Brand_B,7581.112152
8358,32.33740117,64640.65881,1,Male,High School,Divorced,Service,Rent,Rural,0,2,Both,VIP,Brand_B,6019.585986
8359,36.95395558,63799.97275,39,Female,Bachelor,Divorced,Service,Mortgage,Urban,0,0,Both,VIP,Brand_B,2932.676935
8360,40.56060924,61776.51303,77,Female,High School,Divorced,Service,Own,Urban,0,2,In-store,Premium,Brand_B,4640.719999
8361,29.61351266,78247.50762,20,Female,Bachelor,Single,Clerical,Rent,Rural,1,1,Both,Premium,Brand_B,8918.769462
8362,33.90650684,51116.6175,29,Female,Bachelor,Married,Craftsman,Own,Rural,2,1,Online,VIP,Brand_B,2735.498606
8363,27.74214388,76153.68245,80,Female,High School,Single,Sales,Mortgage,Suburban,0,2,Both,VIP,Brand_A,4205.797947
8364,45.81307582,105051.715,19,Male,PhD,Single,Clerical,Rent,Urban,4,1,In-store,VIP,Brand_B,5233.752724
8365,34.57765975,71014.4053,42,Female,Master,Divorced,Craftsman,Rent,Rural,4,0,In-store,Basic,Brand_C,7929.911454
8366,39.51437405,77038.81438,47,Male,Bachelor,Married,Others,Own,Rural,2,1,Online,Basic,Brand_B,6207.479852
8367,33.77305473,61849.70921,7,Male,Master,Married,Technician,Mortgage,Urban,2,1,Both,Basic,Brand_A,2277.859313
8368,40.85721639,29004.45954,46,Female,Bachelor,Single,Craftsman,Mortgage,Suburban,4,0,Online,Basic,Brand_B,6619.246316
8369,36.59954744,60433.44452,28,Male,Bachelor,Divorced,Service,Mortgage,Suburban,0,2,Both,Premium,Brand_C,5608.669171
8370,28.6890643,52962.6654,66,Female,High School,Single,Technician,Rent,Rural,4,0,Both,Basic,Brand_A,3552.405208
8371,24.35759033,97764.53928,73,Male,Master,Divorced,Professional,Mortgage,Urban,4,1,In-store,VIP,Brand_A,5291.464682
8372,33.31037806,78459.7666,90,Male,Bachelor,Married,Sales,Own,Urban,3,2,Online,Premium,Brand_B,7320.245897
8373,47.8802372,87683.02779,86,Female,Bachelor,Divorced,Clerical,Mortgage,Urban,0,2,In-store,Premium,Brand_A,3401.201768
8374,34.02722868,44002.34691,9,Female,Master,Married,Clerical,Own,Suburban,4,1,Both,Basic,Brand_A,5505.223093
8375,39.66226972,65429.87003,97,Male,Master,Single,Clerical,Rent,Urban,1,1,Both,Basic,Brand_C,2050.010804
8376,18.52726035,64262.48085,70,Male,Master,Divorced,Craftsman,Rent,Suburban,3,2,Online,VIP,Brand_A,5285.830406
8377,36.07316953,35083.61801,61,Male,PhD,Married,Clerical,Mortgage,Suburban,4,0,In-store,Premium,Brand_C,1050.603655
8378,34.44624304,24245.40587,25,Female,Bachelor,Married,Technician,Own,Rural,3,2,Both,VIP,Brand_A,3949.80813
8379,40.80959953,53550.73078,47,Male,Bachelor,Married,Service,Own,Rural,4,1,Online,Premium,Brand_B,1800.1201
8380,37.08889715,79323.38914,11,Female,Bachelor,Divorced,Executive,Mortgage,Urban,3,2,Both,Premium,Brand_A,8340.798374
8381,32.08148535,69194.68418,36,Male,Bachelor,Married,Technician,Own,Suburban,4,1,Both,Basic,Brand_C,2966.527185
8382,41.21616163,51917.00741,84,Female,High School,Single,Technician,Own,Suburban,4,1,Online,VIP,Brand_B,8337.214031
8383,39.03869336,80966.51082,26,Female,PhD,Single,Professional,Mortgage,Suburban,1,1,Both,Premium,Brand_A,2613.966533
8384,49.23637063,77980.84557,73,Male,Bachelor,Divorced,Professional,Rent,Rural,1,0,Online,VIP,Brand_A,3925.617611
8385,41.10875045,75576.79835,12,Female,High School,Divorced,Technician,Own,Rural,4,1,Online,Basic,Brand_A,7772.018185
8386,37.74696624,43597.63908,43,Male,Master,Single,Sales,Mortgage,Rural,4,2,Online,Premium,Brand_A,6120.439733
8387,36.236324,54922.92568,61,Female,High School,Divorced,Professional,Own,Rural,1,0,Online,Premium,Brand_A,4638.613564
8388,19.33309471,59213.76094,85,Male,Bachelor,Married,Clerical,Mortgage,Urban,0,2,In-store,VIP,Brand_C,5321.469271
8389,50.92170419,82931.95425,91,Female,PhD,Divorced,Service,Mortgage,Suburban,4,2,In-store,Basic,Brand_C,5177.191572
8390,50.85264896,65990.27103,23,Male,Master,Single,Craftsman,Rent,Suburban,4,1,Online,Premium,Brand_B,4967.444056
8391,31.63856833,46847.61698,64,Female,High School,Married,Executive,Own,Rural,2,0,In-store,VIP,Brand_C,7170.830384
8392,26.83423789,78931.34536,54,Male,Bachelor,Married,Others,Mortgage,Suburban,3,0,Online,VIP,Brand_C,5210.849419
8393,46.87361198,70953.01207,46,Male,Master,Married,Service,Own,Urban,4,1,Online,VIP,Brand_A,6607.670023
8394,28.14948976,77761.10283,94,Female,High School,Divorced,Professional,Rent,Urban,2,2,Online,VIP,Brand_A,2291.823017
8395,25.64914842,72777.72595,72,Male,High School,Married,Professional,Own,Suburban,4,2,Online,Basic,Brand_A,8259.305701
8396,29.02386358,50535.45435,51,Male,High School,Married,Others,Own,Rural,3,2,Online,VIP,Brand_C,5456.9263
8397,30.54485377,53925.61619,80,Female,PhD,Divorced,Craftsman,Mortgage,Rural,1,0,Online,Premium,Brand_A,3739.267789
8398,49.72779898,75451.91853,26,Female,PhD,Married,Service,Own,Urban,2,0,Online,VIP,Brand_A,1878.067114
8399,21.74891098,46748.0975,89,Male,Bachelor,Divorced,Others,Rent,Urban,3,0,Both,VIP,Brand_B,2410.386947
8400,30.57630067,57911.73176,40,Female,PhD,Divorced,Others,Mortgage,Urban,3,2,Both,Premium,Brand_A,4181.21016
8401,40.88257936,54310.98001,84,Male,High School,Divorced,Clerical,Own,Rural,1,0,Both,VIP,Brand_B,9715.870582
8402,30.05689394,37276.07062,53,Female,Bachelor,Divorced,Craftsman,Rent,Urban,1,2,Both,VIP,Brand_A,2493.664811
8403,27.17810802,78855.58117,59,Female,PhD,Single,Craftsman,Own,Rural,3,1,In-store,Premium,Brand_B,5946.000969
8404,34.68950106,68164.69755,46,Male,Bachelor,Married,Service,Mortgage,Suburban,4,2,Both,Basic,Brand_A,7364.072985
8405,30.51836817,75947.48817,87,Male,High School,Divorced,Others,Own,Rural,2,2,In-store,Basic,Brand_C,8252.817357
8406,29.06415501,44055.64551,91,Male,Bachelor,Married,Craftsman,Rent,Suburban,2,1,Online,Basic,Brand_A,6323.552141
8407,23.2009046,79988.44176,88,Female,High School,Divorced,Executive,Own,Suburban,2,1,Both,Basic,Brand_C,4247.94556
8408,35.84305364,31912.22286,43,Female,Master,Divorced,Sales,Own,Urban,3,0,Both,Premium,Brand_B,8022.500243
8409,42.26957555,60858.03249,75,Male,Bachelor,Single,Technician,Rent,Rural,1,0,In-store,Premium,Brand_C,5665.219768
8410,53.83135239,76746.959,10,Male,Master,Single,Sales,Rent,Rural,4,0,Online,VIP,Brand_C,4117.953179
8411,12.25805802,39937.32206,41,Male,Bachelor,Single,Others,Rent,Urban,0,1,In-store,VIP,Brand_A,5650.117684
8412,41.2463936,61774.57736,33,Female,Master,Divorced,Service,Rent,Urban,4,1,In-store,VIP,Brand_A,5811.473118
8413,26.79773659,58781.05716,80,Female,Master,Married,Clerical,Mortgage,Suburban,4,2,In-store,VIP,Brand_B,4853.326547
8414,43.46285806,41185.45986,80,Female,PhD,Single,Others,Mortgage,Suburban,1,1,Online,Premium,Brand_C,5021.942077
8415,38.94661737,112882.5996,60,Male,PhD,Divorced,Professional,Rent,Suburban,2,0,Online,Premium,Brand_C,7649.16455
8416,47.99061015,53919.13804,6,Male,PhD,Single,Executive,Mortgage,Rural,0,0,Online,Basic,Brand_C,3813.605282
8417,52.80899857,30136.21513,63,Male,High School,Married,Executive,Own,Rural,1,2,In-store,VIP,Brand_A,6316.002976
8418,28.72999389,76128.14315,70,Male,Bachelor,Single,Technician,Rent,Suburban,4,1,Online,VIP,Brand_C,4705.969829
8419,39.60984205,47365.3571,9,Male,Bachelor,Single,Craftsman,Rent,Rural,2,2,In-store,Basic,Brand_C,3723.042212
8420,27.31343338,64110.25392,51,Male,High School,Married,Clerical,Mortgage,Suburban,4,0,In-store,Premium,Brand_B,5254.765173
8421,38.68045295,37880.3472,6,Female,High School,Married,Others,Mortgage,Urban,4,2,Online,VIP,Brand_B,5955.248694
8422,37.05112432,68319.73993,88,Female,Bachelor,Divorced,Craftsman,Rent,Rural,4,1,In-store,Basic,Brand_C,6845.696704
8423,36.5752273,55300.31841,88,Male,Bachelor,Married,Service,Own,Rural,4,0,Online,Basic,Brand_B,5524.904327
8424,31.10737059,66548.55712,97,Male,High School,Married,Clerical,Mortgage,Suburban,3,1,Online,Premium,Brand_C,6657.329574
8425,45.63589404,67560.06345,69,Female,Master,Married,Craftsman,Mortgage,Suburban,2,2,In-store,Premium,Brand_C,6786.177936
8426,37.91119057,59284.65104,27,Male,High School,Married,Service,Rent,Rural,0,1,In-store,VIP,Brand_A,6523.427583
8427,29.54295897,77612.79829,50,Male,PhD,Divorced,Professional,Rent,Urban,3,0,Online,VIP,Brand_B,8863.10478
8428,17.75333751,54850.7959,26,Female,PhD,Single,Technician,Own,Suburban,4,0,Online,VIP,Brand_C,4860.980827
8429,27.10089429,49995.07133,25,Male,PhD,Divorced,Others,Mortgage,Urban,2,0,Online,Basic,Brand_B,4794.783842
8430,22.40652175,73309.70373,54,Male,Bachelor,Married,Others,Rent,Suburban,0,2,Both,Basic,Brand_B,6101.514325
8431,45.04849118,53146.60496,86,Male,Bachelor,Divorced,Clerical,Own,Rural,1,0,In-store,Basic,Brand_B,1240.831061
8432,15.82368296,42020.78552,62,Female,Bachelor,Single,Craftsman,Rent,Rural,1,2,Online,Premium,Brand_B,6406.423131
8433,44.40935803,57332.66989,43,Female,Bachelor,Divorced,Professional,Own,Rural,1,2,Online,VIP,Brand_C,6022.654381
8434,40.46306814,20757.68298,26,Male,PhD,Divorced,Clerical,Mortgage,Rural,1,0,Both,Premium,Brand_C,3846.601618
8435,52.87530656,79359.19865,11,Female,High School,Divorced,Others,Own,Urban,1,2,Online,Premium,Brand_B,2550.655173
8436,36.8639065,72240.25659,85,Male,Bachelor,Married,Professional,Mortgage,Urban,3,0,In-store,Basic,Brand_A,1292.010725
8437,29.08939759,95299.30261,70,Male,PhD,Divorced,Service,Own,Urban,0,0,In-store,VIP,Brand_C,3154.128261
8438,19.76694193,82515.29922,93,Male,Master,Divorced,Professional,Mortgage,Suburban,4,2,Online,Basic,Brand_B,3500.103896
8439,31.56902378,59306.11922,91,Male,Bachelor,Divorced,Others,Own,Suburban,4,1,Online,Premium,Brand_A,6267.933564
8440,35.38547318,32312.33147,63,Female,Bachelor,Divorced,Service,Own,Rural,0,1,Both,Basic,Brand_A,4157.744697
8441,26.16625322,35682.92672,2,Female,High School,Single,Service,Mortgage,Urban,3,0,Both,Premium,Brand_A,2922.188105
8442,19.03887472,15845.07454,31,Female,PhD,Married,Sales,Own,Rural,4,0,In-store,Basic,Brand_A,3946.228543
8443,43.43721914,58358.89719,64,Female,High School,Single,Service,Own,Suburban,3,0,Both,Premium,Brand_B,6920.286859
8444,40.17158069,86011.62858,92,Male,High School,Single,Others,Mortgage,Suburban,2,2,In-store,Basic,Brand_A,8148.79274
8445,33.07477383,67718.29214,13,Female,PhD,Single,Professional,Own,Urban,3,1,Online,VIP,Brand_C,4201.700663
8446,37.91687667,57128.21011,31,Female,Bachelor,Divorced,Others,Mortgage,Rural,0,2,In-store,VIP,Brand_B,8769.761252
8447,47.52770738,60588.43146,78,Male,PhD,Divorced,Service,Mortgage,Urban,0,1,Online,VIP,Brand_C,4307.41544
8448,27.06480564,50022.4145,27,Female,Master,Divorced,Service,Rent,Urban,3,2,Both,Premium,Brand_B,4818.992029
8449,39.80732872,93176.90302,79,Male,Master,Single,Service,Mortgage,Suburban,0,2,Online,VIP,Brand_A,4380.471206
8450,40.90992378,71126.5574,31,Female,High School,Divorced,Craftsman,Own,Suburban,2,1,Online,VIP,Brand_C,6441.863038
8451,38.59160197,77800.32067,64,Female,Master,Divorced,Technician,Own,Urban,1,2,Online,VIP,Brand_C,6825.976273
8452,36.91070128,62468.9077,88,Female,High School,Single,Professional,Rent,Rural,3,0,In-store,VIP,Brand_A,5679.173681
8453,48.39026127,59876.19898,49,Female,PhD,Divorced,Executive,Own,Rural,4,0,Both,Basic,Brand_B,6913.678319
8454,45.41447383,63974.65945,98,Male,High School,Single,Executive,Rent,Suburban,1,0,In-store,VIP,Brand_A,1753.017369
8455,41.66416493,57155.17583,83,Male,Master,Married,Executive,Own,Suburban,1,1,Both,VIP,Brand_A,6407.435033
8456,34.95069145,74360.40083,73,Male,PhD,Single,Technician,Own,Suburban,0,2,Both,Basic,Brand_A,5178.221056
8457,33.25763899,63626.34529,47,Male,High School,Single,Executive,Mortgage,Rural,3,1,In-store,Basic,Brand_B,6109.269902
8458,47.20209309,67275.36176,97,Female,Bachelor,Single,Technician,Rent,Rural,0,0,Online,Premium,Brand_A,6256.463665
8459,20.18208865,62331.39688,32,Female,Bachelor,Single,Technician,Mortgage,Suburban,1,0,Both,Basic,Brand_C,3544.05374
8460,47.0465004,43389.2057,54,Male,Bachelor,Single,Others,Mortgage,Urban,0,1,In-store,Premium,Brand_A,5675.140902
8461,30.42638245,66384.28896,60,Male,Master,Married,Clerical,Rent,Suburban,0,2,In-store,Basic,Brand_C,3417.394128
8462,48.90582503,73668.14907,91,Male,Master,Single,Sales,Rent,Suburban,0,1,Both,Basic,Brand_B,4085.131874
8463,42.75611196,72951.3707,36,Male,Bachelor,Single,Others,Mortgage,Urban,4,0,Online,Basic,Brand_B,6435.458327
8464,44.63493981,81826.53611,85,Male,Bachelor,Married,Sales,Mortgage,Rural,1,2,In-store,Basic,Brand_C,3784.081296
8465,46.12778104,84845.68959,66,Male,Bachelor,Married,Executive,Mortgage,Rural,3,1,Both,Basic,Brand_C,8838.905227
8466,39.09432815,76680.97944,38,Female,Master,Single,Sales,Rent,Suburban,1,0,Both,Basic,Brand_A,5997.213509
8467,47.2772208,65240.11804,18,Male,Bachelor,Single,Craftsman,Own,Rural,3,0,Online,VIP,Brand_B,7367.36523
8468,33.97440473,37302.27844,80,Female,Master,Divorced,Technician,Mortgage,Rural,3,0,In-store,VIP,Brand_B,6052.575249
8469,20.21642023,83815.72285,62,Female,Bachelor,Divorced,Executive,Mortgage,Rural,4,2,Both,Basic,Brand_A,5054.058106
8470,9.28819728,79334.06091,12,Male,Bachelor,Divorced,Professional,Mortgage,Suburban,1,1,In-store,VIP,Brand_C,4577.761591
8471,31.45890253,42870.09298,47,Female,High School,Divorced,Professional,Mortgage,Rural,1,2,In-store,Premium,Brand_B,8490.882495
8472,22.23048408,65389.25284,39,Male,Master,Divorced,Clerical,Mortgage,Urban,1,1,Both,Basic,Brand_C,8235.154081
8473,44.8095785,73228.39304,25,Female,PhD,Single,Clerical,Own,Suburban,3,2,Both,VIP,Brand_C,4385.621213
8474,37.47686952,81871.70909,29,Male,Master,Divorced,Clerical,Own,Rural,4,1,Both,VIP,Brand_C,984.5884228
8475,32.42273544,91122.52303,79,Male,PhD,Divorced,Executive,Mortgage,Urban,0,1,In-store,Premium,Brand_B,2743.950179
8476,27.24964866,60777.39334,88,Male,PhD,Married,Craftsman,Rent,Urban,1,2,Both,Premium,Brand_C,7018.521486
8477,38.15109283,33363.93594,67,Female,High School,Single,Service,Mortgage,Rural,3,0,Both,Premium,Brand_C,4885.390632
8478,31.75492801,76309.98848,71,Male,Bachelor,Married,Professional,Own,Urban,4,2,In-store,VIP,Brand_C,4775.939139
8479,22.3831478,17621.8373,56,Male,Master,Single,Professional,Mortgage,Rural,1,1,In-store,Premium,Brand_C,3412.79281
8480,37.20631933,65835.0709,34,Female,Master,Single,Professional,Mortgage,Rural,2,2,Online,Basic,Brand_C,6313.809736
8481,23.23423567,74964.05767,86,Female,High School,Single,Executive,Own,Urban,2,1,Both,Basic,Brand_B,4887.374443
8482,38.08638164,93026.04037,14,Female,Bachelor,Married,Professional,Own,Urban,4,0,Both,VIP,Brand_C,2920.917502
8483,36.52064735,80050.73561,36,Female,PhD,Single,Sales,Mortgage,Suburban,1,2,Both,VIP,Brand_C,7993.279666
8484,39.4331151,45380.81755,21,Male,High School,Married,Sales,Rent,Suburban,4,2,Both,Basic,Brand_C,6921.955758
8485,33.28689306,62322.34374,71,Male,Bachelor,Single,Professional,Mortgage,Rural,3,0,Online,Basic,Brand_C,3686.020966
8486,37.80551095,96811.53029,47,Female,High School,Married,Clerical,Own,Urban,4,2,Both,Basic,Brand_C,4569.178715
8487,32.95770713,64876.43402,67,Male,Bachelor,Single,Sales,Own,Urban,2,0,In-store,Premium,Brand_B,2181.370452
8488,27.39644003,76614.88249,93,Female,Bachelor,Single,Clerical,Mortgage,Urban,0,2,Both,VIP,Brand_C,2841.219515
8489,47.49545866,48216.72614,89,Male,PhD,Divorced,Executive,Own,Rural,1,0,Both,Premium,Brand_A,5113.717359
8490,48.31775144,26130.85464,85,Male,Master,Married,Clerical,Mortgage,Rural,4,2,Both,Basic,Brand_C,3563.660737
8491,40.23923271,49111.40469,87,Male,Bachelor,Married,Service,Rent,Suburban,4,2,Online,VIP,Brand_A,6107.055572
8492,34.95158635,75368.42743,41,Female,Master,Single,Sales,Mortgage,Rural,2,0,Online,Basic,Brand_C,2442.466178
8493,35.19473384,52830.25616,27,Male,PhD,Divorced,Executive,Rent,Urban,3,2,In-store,VIP,Brand_C,6201.177947
8494,20.28237579,77110.27444,1,Male,High School,Divorced,Professional,Mortgage,Suburban,2,2,Online,VIP,Brand_C,3196.841866
8495,17.24100512,50545.22024,6,Female,Master,Single,Professional,Rent,Suburban,1,0,In-store,VIP,Brand_C,6624.15621
8496,26.4303901,69554.52298,35,Male,PhD,Married,Service,Rent,Suburban,1,0,Online,Premium,Brand_C,1684.356794
8497,34.65751974,56768.86769,2,Male,High School,Divorced,Clerical,Own,Suburban,1,1,In-store,Basic,Brand_B,8851.822297
8498,50.00208683,73257.64524,1,Female,PhD,Divorced,Executive,Own,Urban,2,2,In-store,VIP,Brand_A,6200.542388
8499,50.1502358,86552.9417,55,Male,High School,Married,Professional,Rent,Urban,0,1,In-store,VIP,Brand_B,1706.771411
8500,33.27979729,42867.27581,3,Female,High School,Divorced,Professional,Own,Urban,1,1,In-store,Basic,Brand_C,5329.623316
8501,48.08064281,61812.81893,84,Female,Bachelor,Divorced,Sales,Rent,Urban,3,0,Online,Basic,Brand_B,4151.206396
8502,43.1203029,77602.45138,94,Male,High School,Single,Executive,Own,Suburban,3,0,In-store,Premium,Brand_C,12935.04842
8503,33.35467778,73443.51596,47,Female,Bachelor,Divorced,Executive,Own,Urban,0,0,In-store,Premium,Brand_B,6510.942695
8504,36.97484588,71797.01283,96,Male,Master,Married,Sales,Rent,Suburban,1,0,Online,Basic,Brand_A,4566.80868
8505,32.47448568,78298.06195,91,Male,PhD,Divorced,Others,Own,Urban,3,1,In-store,Premium,Brand_A,1258.942489
8506,48.39430606,57828.66189,93,Female,Master,Divorced,Professional,Rent,Urban,3,2,In-store,Basic,Brand_C,4584.09285
8507,29.63060399,52065.66049,55,Male,PhD,Married,Sales,Mortgage,Urban,0,0,In-store,Basic,Brand_A,4258.38447
8508,35.35398495,20660.45773,85,Female,PhD,Married,Clerical,Mortgage,Urban,4,2,In-store,Premium,Brand_A,6077.60759
8509,33.69114834,19235.64617,15,Female,High School,Divorced,Sales,Rent,Suburban,1,1,Online,Basic,Brand_C,6692.151529
8510,33.77158838,80722.82532,98,Female,High School,Married,Craftsman,Mortgage,Urban,1,1,Both,Basic,Brand_B,3165.457173
8511,40.0113292,61545.33293,91,Male,Bachelor,Divorced,Service,Own,Rural,2,1,Both,Basic,Brand_B,5717.361362
8512,45.73079915,56132.66969,12,Male,PhD,Single,Technician,Rent,Suburban,2,0,In-store,Basic,Brand_B,5797.700421
8513,35.25923164,90840.84806,60,Male,Bachelor,Single,Professional,Own,Suburban,2,0,In-store,VIP,Brand_A,3553.106206
8514,50.97803692,46092.23042,48,Female,High School,Single,Professional,Mortgage,Suburban,3,0,In-store,Basic,Brand_C,6297.066479
8515,34.09269236,12768.87169,57,Female,PhD,Single,Service,Rent,Urban,1,1,In-store,Basic,Brand_A,6001.733429
8516,12.96614803,34797.43183,53,Male,PhD,Single,Others,Own,Urban,2,2,Online,Premium,Brand_A,6318.077655
8517,44.92897798,50294.04364,16,Female,High School,Married,Sales,Mortgage,Rural,2,1,Both,Premium,Brand_B,8536.178456
8518,39.8722584,78281.029,44,Male,High School,Single,Others,Rent,Rural,3,0,Both,Basic,Brand_B,6970.225053
8519,45.62500773,41873.94585,30,Female,Master,Married,Sales,Rent,Urban,2,2,Online,Premium,Brand_C,7486.176425
8520,28.49328943,52838.87069,87,Male,Bachelor,Divorced,Service,Rent,Urban,4,0,Online,VIP,Brand_B,4408.199932
8521,38.12730536,69734.24607,65,Male,High School,Single,Craftsman,Own,Suburban,2,1,In-store,Premium,Brand_B,3870.781162
8522,40.290571,85222.92189,43,Female,Bachelor,Single,Service,Own,Rural,3,1,Both,Premium,Brand_C,5817.038256
8523,52.03922501,75004.64258,36,Female,Master,Married,Professional,Mortgage,Rural,3,2,In-store,Basic,Brand_B,4791.726752
8524,24.94412562,33413.25607,77,Female,Master,Single,Sales,Rent,Urban,4,2,In-store,Premium,Brand_C,3841.705698
8525,30.52408286,62441.37716,70,Male,High School,Married,Service,Own,Rural,1,2,Online,Premium,Brand_C,8972.035161
8526,41.55307499,54111.7424,50,Female,Master,Single,Executive,Rent,Suburban,1,2,In-store,VIP,Brand_B,6969.309996
8527,29.80946513,69999.38233,59,Male,High School,Single,Clerical,Own,Rural,0,1,Both,VIP,Brand_A,3953.072402
8528,46.17276394,74731.81784,82,Female,Bachelor,Single,Sales,Rent,Suburban,2,1,In-store,Premium,Brand_A,5189.810954
8529,33.46698956,65414.65929,38,Female,PhD,Divorced,Technician,Own,Urban,3,1,Both,Premium,Brand_A,4953.711061
8530,27.43702254,52477.73653,98,Male,Master,Single,Executive,Mortgage,Urban,3,1,Both,Premium,Brand_C,3441.051248
8531,27.56077356,61746.03968,6,Male,Bachelor,Divorced,Professional,Own,Suburban,1,0,Online,Premium,Brand_B,2486.180768
